Review #,Brand,Variety,Style,Country,Stars,Top Ten,Alpha,Beta,Gamma,Delta,Eplison
2350,Nissin,Cup Noodles BIG XO Sauce Seafood Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2349,Fantastic,Noodles Chicken & Corn Flavour,Cup,Australia,3,,250,32000,8000000,2000000000,3000000000
2348,Ripe'n'Dry,Hokkaido Salt Ramen,Pack,Japan,3,,250,32000,8000000,2000000000,3000000000
2347,Nissin,Demae Iccho Tonkotsu Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,3,,250,32000,8000000,2000000000,3000000000
2346,Knorr,Chatt Patta Instant Noodles,Pack,Pakistan,1,,250,32000,8000000,2000000000,3000000000
2345,Sempio,Clam Flavor Soup Kal-guksu,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2344,Nissin,Cup Noodles Sopa Nissin Sabor A Pollo,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2343,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Jugo De Carne,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2342,Nissin,Sopa Nissin Sabor A Camaron Sopa Instantanea Tipo Ramen,Pack,Mexico,4,,250,32000,8000000,2000000000,3000000000
2341,Nissin,Cup Noodles Sopa Nissin Sabor A Carne De Res,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2340,Nissin,RapiFideo Sabor A Tomate Y Pollo,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2339,Nissin,"Cup Noodles Sopa Nissin Sabor Camaron, Habanero Y Limon",Cup,Mexico,3,,250,32000,8000000,2000000000,3000000000
2338,Nissin,Sopa Nissin Sabor A Pollo Sopa Instantanea Tipo Ramen,Pack,Mexico,4,,250,32000,8000000,2000000000,3000000000
2337,Nissin,Cup Noodles Sopa Nissin Con Camaron,Cup,Mexico,3,,250,32000,8000000,2000000000,3000000000
2336,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Camaron Picante,Cup,Mexico,3,,250,32000,8000000,2000000000,3000000000
2335,Nissin,Cup Noodles Gourmet Sabor A Caldo De Camaron,Cup,Mexico,5,,250,32000,8000000,2000000000,3000000000
2334,Nissin,"Sopa Nissin Sabor Mariscos, Habanero Y Limon",Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2333,Nissin,Maxi Sopa Nissin Cuchareable Sabor A Pollo,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2332,Nissin,Sopa Nissin Sabor A Res Instantanea Tipo Ramen,Pack,Mexico,4,,250,32000,8000000,2000000000,3000000000
2331,Nissin,Cup Noodles Sopa Nissin Hot Sauce Sabor A Pollo,Cup,Mexico,4,,250,32000,8000000,2000000000,3000000000
2330,Ve Wong,Little Prince(ss) Brand Snack Noodles Artificial Mexican Pizza Flavor,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2329,Patanjali,Atta Noodles Jhatpat Banao Befikr Khao,Pack,India,5,,250,32000,8000000,2000000000,3000000000
2328,Qin Zong,Shaanxi Cold Noot Hot & Sour Flavor,Pack,China,3,,250,32000,8000000,2000000000,3000000000
2327,Nissin,Cup Noodles Spicy Lime Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,250,32000,8000000,2000000000,3000000000
2326,Nissin,Demae Iccho Tokyo Shoru Tonkotsu Instant Noodle,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2325,Pran,Mr. Noodles Curry Flavor Instant Noodles,Pack,Bangladesh,4,,250,32000,8000000,2000000000,3000000000
2324,Paldo,Bul Jjajangmyeon,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2323,Ogasawara,Kirin Giraffe Shio Ramen,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
2322,Sapporo Ichiban,Mie Kamayama Ramen Gyukotsu Misoaji,Bowl,Japan,3,,250,32000,8000000,2000000000,3000000000
2321,Sau Tao,Black Pepper XO Sauce Flavour,Bowl,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2320,Nissin,Nupasta Bolognese Flavour Instant Noodle,Cup,Japan,4,,250,32000,8000000,2000000000,3000000000
2319,Nongshim,Saeutang Sabalmyeon,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
2318,Happy Cook,Sichuan Spicy Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2317,MAMA,Instant Bowl Noodles Shrimp (Tom Yum) Flavor Base,Bowl,Thailand,4,,250,32000,8000000,2000000000,3000000000
2316,Nissin,Cup Noodle Spicy Curry Chicken,Cup,Japan,5,,250,32000,8000000,2000000000,3000000000
2315,Goku-Uma,Ramen Noodles Miso Flavor,Bowl,USA,3,,250,32000,8000000,2000000000,3000000000
2314,Nissin,Cup Noodles Spicy Beef Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2313,Xiao Ban Mian,Sesame Oil With Garlic Flavor Thin Noodle,Pack,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
2312,Xiao Ban Mian,Traditional Shallot & Onion Oil Noodle,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2311,Xiao Ban Mian,Sesame Sauce Matcha Noodle,Pack,Taiwan,3.8,,250,32000,8000000,2000000000,3000000000
2310,Pran,Mr. Noodles Instant Noodles Beef Flavour,Pack,Bangladesh,4,,250,32000,8000000,2000000000,3000000000
2309,Nissin,Cup Noodles Big Seafood Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2308,Fantastic,Noodles Chicken Chow Mein Flavour,Cup,Australia,4,,250,32000,8000000,2000000000,3000000000
2307,Ottogi,Ramyun Sabor Pollo,Pack,Mexico,4,,250,32000,8000000,2000000000,3000000000
2306,Nissin,Demae Iccho Black Garlic Oil Tonkotsu Flavour Instant Noodles,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2305,Ajinatori,Chicken Flavor Ramen,Pack,Japan,4,,250,32000,8000000,2000000000,3000000000
2304,Maggi,2 Minute Noodles Masala Spicy,Pack,India,5,,250,32000,8000000,2000000000,3000000000
2303,Maruchan,Sopa Maruchan Sobar A Camaron,Pack,Mexico,3,,250,32000,8000000,2000000000,3000000000
2302,Nissin,Yakisoba,Tray,Japan,5,,250,32000,8000000,2000000000,3000000000
2301,Suimin,Noodle With Oriental Chicken Flavour,Cup,Australia,3,,250,32000,8000000,2000000000,3000000000
2300,Nissin,Demae Ramen Spicy Xo Sauce Seafood Flavour Instant Noodle,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2299,Cintan,Mi Segera Mmm... Original,Pack,Malaysia,3,,250,32000,8000000,2000000000,3000000000
2298,Nissin,Cup Noodles Spicy Chile Chicken (New Recipe),Cup,USA,4,,250,32000,8000000,2000000000,3000000000
2297,Chuan Wei Wang,Bowl Instant Noodles Artificial Beef With Sauerkraut Flavor,Bowl,China,3,,250,32000,8000000,2000000000,3000000000
2296,Suimin,Noodles With Chicken Flavour,Cup,Australia,3,,250,32000,8000000,2000000000,3000000000
2295,Nissin,Cup Noodles Seafood,Cup,China,4,,250,32000,8000000,2000000000,3000000000
2294,Sapporo Ichiban,Tabimen AizuKitakata Gyokai Shoyu Ramen,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2293,Nissin,Nupasta Bacon In Carbonara Sauce Flavour Instant Noodle,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2292,Sichuan Baijia,Chongqing Noodles Spicy Hot Flavor,Pack,China,5,,250,32000,8000000,2000000000,3000000000
2291,Samyang Foods,Buldak Bokkummyun Cheese Flavor,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
2290,Nissin,Demae Ramen Straight Noodle Black Garlic Oil Tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2289,Myojo,Shin Toyama Black Ramen,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2288,Nissin,Cup Noodles Tom Yum Goong Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2287,Master Kong,Artificial Abalone Crab Flavor Instant Noodle,Pack,China,0,,250,32000,8000000,2000000000,3000000000
2286,Kamfen,Noodle King Artificial Abalone And Chicken Soup Flavored,Bowl,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2285,Fantastic,Noodles Beef Flavour,Cup,Australia,3,,250,32000,8000000,2000000000,3000000000
2284,Nissin,Korean Kimchi Flavour Vermicelli,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2283,Nissin,Raoh Pork Bone Soy Soup Noodle,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
2282,Samyang Foods,Gold Jjamppong Fried Noodle,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2281,Nissin,Demae Iccho Red Hot Seafood Flavour Instant Noodle,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2280,Sichuan Baijia,Chongqing Noodles Hot & Sour Flavor,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2279,Nissin,Demae Iccho Spicy Tonkotsu Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2278,Nissin,Raoh Tantanmen,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
2277,Goku-Uma,Ramen Noodles Soy Sauce Flavor,Bowl,USA,3,,250,32000,8000000,2000000000,3000000000
2276,Nissin,Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe),Cup,USA,3,,250,32000,8000000,2000000000,3000000000
2275,JML,Hot & Sour Beef Noodles,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2274,Suimin,Noodles With Braised Beef Flavour,Cup,Australia,4,,250,32000,8000000,2000000000,3000000000
2273,Uni-President,A Q Bucket Noodle Korean Kimchi Flavor,Bowl,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2272,Nissin,Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2271,Sichuan Baijia,Chongqing Noodles Burning Dry Noodles,Pack,China,5,,250,32000,8000000,2000000000,3000000000
2270,Samyang Foods,Fresh Bibimmyun Fried Noodle,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
2269,Wai Wai,Instant Noodles Veg Masala Flavour,Pack,India,4,,250,32000,8000000,2000000000,3000000000
2268,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2267,Shirakiku,Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base,Pack,USA,2,,250,32000,8000000,2000000000,3000000000
2266,Nissin,Disney Cuties Instant Noodle Crab Flavour,Cup,Thailand,4,,250,32000,8000000,2000000000,3000000000
2265,Nissin,Cup Noodles Rich Soft Shelled Turle Soup,Cup,Japan,3,,250,32000,8000000,2000000000,3000000000
2264,Unif Tung-I,Instant Vegetarian Beehoon Rice Vermicelli,Pack,Taiwan,1,,250,32000,8000000,2000000000,3000000000
2263,Sichuan Baijia,Broad Noodle Artificial Beef Flavor Hot Pot,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2262,Dream Kitchen,Curry Flavour Instant Noodles,Cup,USA,5,,250,32000,8000000,2000000000,3000000000
2261,Tablemark,Tohokuno Aji Yonezawa Ramen,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2260,Uni-President,Science Noodle (X'Mas Edition),Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2259,Farmer's Heart,Pho Beef Flavor Vietnamese Rice Noodle Soup,Bowl,USA,3.75,,250,32000,8000000,2000000000,3000000000
2258,Kamfen,Instant Wonton Noodles Scallop Lobster Soup Flavour,Bowl,Hong Kong,4.3,,250,32000,8000000,2000000000,3000000000
2257,Fuku,Tom Yam Soup Instant Noodle,Pack,Hong Kong,2.3,,250,32000,8000000,2000000000,3000000000
2256,Goku-Uma,Ramen Noodles Artificially Flavored Tonkotsu,Bowl,USA,3,,250,32000,8000000,2000000000,3000000000
2255,Daikoku,Hiroshima Flavor Yakisoba,Tray,Japan,5,,250,32000,8000000,2000000000,3000000000
2254,Nissin,Disney Cuties Instant Noodle Seaweed Flavour,Cup,Thailand,3,,250,32000,8000000,2000000000,3000000000
2253,Singa-Me,Instant Noodles Mi Goreng Flavour,Cup,Australia,4,,250,32000,8000000,2000000000,3000000000
2252,New Touch,Sugomen Sano Ramen,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2251,Ottogi,Ramyon Sabor Y Camaron,Pack,Mexico,4,,250,32000,8000000,2000000000,3000000000
2250,Nissin,Demae Iccho Spicy XO Sauce Seafood Flavour,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2249,Love Cook,Sun Dried Noodle - Fruity Soy Bean Paste,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2248,Nongshim,Shin Noodle Soup,Cup,USA,5,,250,32000,8000000,2000000000,3000000000
2247,Nissin,Sapporo Noukou Miso Ramen,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2246,Dream Kitchen,Soy Sauce,Cup,USA,4,,250,32000,8000000,2000000000,3000000000
2245,Nissin,Vietnamese Chicken Coriander Flavour Vermicelli,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2244,Kang Shi Fu,Artificial Spicy Beef Flavour,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2243,Nissin,Cup Noodles Black Pepper Crab Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2242,Great Value,Beef Style Noodles With Vegetables,Cup,Canada,3,,250,32000,8000000,2000000000,3000000000
2241,Fuku,Spicy Soup Instant Noodle Beef Flavour,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2240,Wang,Rice Noodle Anchovy Flavor,Bowl,South Korea,3,,250,32000,8000000,2000000000,3000000000
2239,Nissin,Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,250,32000,8000000,2000000000,3000000000
2238,Asian Thai Foods,Rumpum Gundruk Flavour,Pack,Nepal,1,,250,32000,8000000,2000000000,3000000000
2237,Nissin,Cup Noodle Light+ Bagna Cauda,Cup,Japan,5,,250,32000,8000000,2000000000,3000000000
2236,Maruchan,Gotsumori Koku Tonkotsu Ramen,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2235,Fashion Food,Tom Yum Shrimp Creamy Flavour Instant Noodles,Bowl,Thailand,4,,250,32000,8000000,2000000000,3000000000
2234,Paldo,Bibim Men,Bowl,South Korea,5,,250,32000,8000000,2000000000,3000000000
2233,Nissin,Cup Noodles Milk Seafood Flavour,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2232,Nissin,Spicy Chikin Donburi,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2231,Fantastic,Noodle Chicken Flavour,Cup,Australia,4,,250,32000,8000000,2000000000,3000000000
2230,Marutai,Kuroma-Yu Tonkotsu Kumamoto Ramen,Pack,Japan,4,,250,32000,8000000,2000000000,3000000000
2229,Kang Shi Fu,Artificial Beef With Sauerkraut Flavour,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2228,Nissin,Raoh Shoyu Ramen,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2227,Maruchan,Ramen Noodle Soup Sriracha Chicken Flavor,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
2226,Nagatanien,Hiyashi Soba Taidashi Goma,Pack,Japan,3,,250,32000,8000000,2000000000,3000000000
2225,Fuku,Bowl Chicken Flavour Instant Rice Vermicelli,Bowl,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2224,Wai Wai,X-Press Flavour Of Pizza In Noodles Proprietary Food,Pack,India,4,,250,32000,8000000,2000000000,3000000000
2223,KOKA,Rice Noodles Fragrant Chicken Pho Ga Flavour,Pack,Singapore,4,,250,32000,8000000,2000000000,3000000000
2222,Nyor Nyar,Vegetarian Penang White Curry,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
2221,Nissin,Cup Noodle Seafood,Cup,Japan,5,,250,32000,8000000,2000000000,3000000000
2220,Paldo,Budae Jjigae,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2219,Fantastic,Noodles Crispy Bacon Flavour,Cup,Australia,1,,250,32000,8000000,2000000000,3000000000
2218,Tseng Noodles,Spicy Braised Pork Flavor,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2217,Nissin,Demae Ramen Spicy Seafood Flavour Instant Noodle,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2216,A-Sha Dry Noodle,Chow Mein Spicy Flavor,Tray,Taiwan,3,,250,32000,8000000,2000000000,3000000000
2215,Myojo,Mee Goreng Spicy Flavour,Pack,Singapore,5,,250,32000,8000000,2000000000,3000000000
2214,Sapporo Ichiban,Tabimen Nagasaki Chanpon,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2213,Acecook,Oh! Ricey Pork Flavour,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
2212,Paldo,Bul Jjamppong,Pack,South Korea,4,,250,32000,8000000,2000000000,3000000000
2211,Nissin,Disney Cuties Instant Noodle Roast Pork Flavour,Cup,Thailand,3,,250,32000,8000000,2000000000,3000000000
2210,Morre,Instant Noodles Masala,Pack,Pakistan,4,,250,32000,8000000,2000000000,3000000000
2209,Nissin,Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,250,32000,8000000,2000000000,3000000000
2208,Roland,Ramen Japanese Style Quick-Cooking Alimentary Paste With Chicken Artificially Flavored Soup Base,Pack,USA,0,,250,32000,8000000,2000000000,3000000000
2207,Nissin,Big Cup Noodles Tonkotsu Flavour,Cup,Hong Kong,3,,250,32000,8000000,2000000000,3000000000
2206,Nissin,Deka Buto Kuro M-yu Tonkotsu,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2205,Maruchan,Bowl Taste Of Asia Hearty Pork Flavor Tonkotsu Ramen,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
2204,Nissin,Cup Noodles Sabor Galinha Caipira,Cup,Brazil,4,,250,32000,8000000,2000000000,3000000000
2203,Nongshim,Bowl Noodle Soup Independence Day Limited Edition Spicy Chicken Flavor,Bowl,USA,4,,250,32000,8000000,2000000000,3000000000
2202,Nissin,Nupasta Vongole Flavour Instant Noodle,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2201,Mr. Lee's Noodles,Penang Chicken Curry Laksa,Cup,UK,2,,250,32000,8000000,2000000000,3000000000
2200,Mr. Lee's Noodles,Shaolin Monk Vegetables,Cup,UK,5,,250,32000,8000000,2000000000,3000000000
2199,Mr. Lee's Noodles,Tai Chi Chicken,Cup,UK,3,,250,32000,8000000,2000000000,3000000000
2198,Mr. Lee's Noodles,Dragon Fire Mushroom,Cup,UK,3,,250,32000,8000000,2000000000,3000000000
2197,Mr. Lee's Noodles,Hong Kong Street Beef,Cup,UK,5,,250,32000,8000000,2000000000,3000000000
2196,Mr. Lee's Noodles,Warrior Fighting Shrimp,Cup,UK,3.3,,250,32000,8000000,2000000000,3000000000
2195,Nissin,Gyorai Inaniwa Chuka Soba,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2194,Fuku,Chicken Flavour Instant Noodle,Pack,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2193,Knorr,Chicken Flavored Instant Noodles,Pack,Pakistan,3,,250,32000,8000000,2000000000,3000000000
2192,Nyor Nyar,Penang White Curry Instant Noodle,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
2191,Choumama,XO Scallops Sauce Dry Noodles,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2190,Myojo,Barikata Noukou Tonkotsu Shoyu,Bowl,Japan,4.75,,250,32000,8000000,2000000000,3000000000
2189,Nissin,Demae Ramen Sesame Oil Flavour Cup,Cup,Hong Kong,4,,250,32000,8000000,2000000000,3000000000
2188,Singa-Me,Instant Noodles Chicken Flavour,Cup,Australia,2.5,,250,32000,8000000,2000000000,3000000000
2187,Pulmuone,Non-Fried Ramyun Noodle (Crab Flavor),Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2186,Master Kong,Assorted Seafood Noodles,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2185,Nissin,Raoh Hot & Sour Ramen,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
2184,President Rice,Coriander Instant Rice Noodles,Bowl,Thailand,2.75,,250,32000,8000000,2000000000,3000000000
2183,MAMA,Instant Rice Noodles Moo Nam Tok Flavour,Pack,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
2182,MAMA,Instant Rice Vermicelli Clear Soup,Pack,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
2181,MAMA,Instant Rice Noodles Chicken Flavour,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2180,MAMA,Pho Ga Rice Noodles With Artificial Chicken Flavour,Bowl,Thailand,3,,250,32000,8000000,2000000000,3000000000
2179,MAMA,Oriental Kitchen Instant Rice Vermicelli In Gravy,Pack,Thailand,5,,250,32000,8000000,2000000000,3000000000
2178,MAMA,Instant Tom Yam Rice Noodles,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2177,MAMA,Instant Rice Noodles Vegetable Flavour,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2176,MAMA,Instant Rice Vermicelli Yentafo Tom Yam Mohfai,Pack,Thailand,5,,250,32000,8000000,2000000000,3000000000
2175,MAMA,Instant Flat Noodles Clear Soup,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2174,MAMA,Cup Rice Noodles Tom Saab Flavour,Cup,Thailand,5,,250,32000,8000000,2000000000,3000000000
2173,MAMA,Instant Rice Noodles Stew Beef Flavour,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2172,MAMA,Instant Rice Noodles Phnom Penh Style,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2171,MAMA,Instant Flat Noodles Tom Yam Flavour,Pack,Thailand,4,,250,32000,8000000,2000000000,3000000000
2170,Maruchan,Ramen Noodle soup Mushroom Flavor,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
2169,Happy Family,Vegetable Flavour Instant Noodles,Pack,Singapore,4,,250,32000,8000000,2000000000,3000000000
2168,Tseng Noodles,Rice Noodle Shallot With Braised Pork Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2167,Great Value,Vegetable Flavour Noodles With Vegetables,Cup,Canada,3,,250,32000,8000000,2000000000,3000000000
2166,JML,Instant Noodle Artificial Beef Flavor 7 sour Pickled Cabbage,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2165,Suimin,Noodles With Hot & Spicy Flavour,Cup,Australia,3,,250,32000,8000000,2000000000,3000000000
2164,Tseng Noodles,Rice Noodle Chinese Mushroom With Soybean Vegetarian Braised Pork Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2163,Nissin,Piritto Karakuchi Tantan Udon,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
2162,Tseng Noodles,Rice Noodle Seafood Laksa Flavour,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2161,Nongshim,Chal Bibim Myun,Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
2160,Menraku,Japanese Yakisoba Umami Sauce,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
2159,La Moderna,Sazon Casero Sopa Con Tomate Y Sabor Pollo,Pack,Mexico,3,,250,32000,8000000,2000000000,3000000000
2158,A-Sha Dry Noodle,Chow Mein Original Flavor,Tray,Taiwan,5,,250,32000,8000000,2000000000,3000000000
2157,Master Kong,Artificial Mushroom Chicken Flavor Instant Noodle,Pack,China,4,,250,32000,8000000,2000000000,3000000000
2156,A-Sha Dry Noodle,Chow Mein Oyster Sauce BBQ Flavor,Tray,Taiwan,2,,250,32000,8000000,2000000000,3000000000
2155,Jingqi,Aloe Vera Guan Mian Purple Sweet Potato Noodle With Spicy Miso Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2154,Jingqi,Black Eyes Bean Original Noodle With Sesame Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
2153,Jingqi,Aloe Vera Guan Mian Pumpkin Noodle With Basil Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
